RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
735,9.26,0.00,6.00
736,9.26,0.00,6.16
737,9.25,0.00,5.95
738,9.25,0.00,5.74
739,9.25,0.00,5.89
740,9.24,0.00,5.79
741,9.24,0.00,6.22
742,9.22,0.00,6.17
743,9.22,0.00,6.06
744,9.21,0.00,5.89
745,9.21,0.00,5.79
746,9.21,0.00,5.58
747,9.21,0.00,5.68
748,9.19,0.00,5.78
749,9.19,0.00,5.58
750,9.19,0.00,5.63
751,9.19,0.00,5.47
752,9.19,0.00,5.25
753,9.19,0.00,5.63
754,9.18,0.00,5.53
755,9.18,0.00,5.40
756,9.18,0.00,5.24
757,9.17,0.00,5.14
758,9.15,0.00,4.95
759,9.15,0.00,5.25
760,9.13,0.00,5.42
761,9.13,0.00,5.32
762,9.11,0.00,5.16
763,9.11,0.00,5.61
764,9.11,0.00,5.78
765,9.09,0.00,5.72
766,9.09,0.00,5.56
767,9.08,0.00,5.44
768,9.08,0.00,5.67
769,9.06,0.00,5.61
770,9.06,0.00,5.72
771,9.06,0.00,5.67
772,9.06,0.00,5.47
773,9.06,0.00,5.68
774,9.06,0.00,5.47
775,9.06,0.00,5.35
776,9.05,0.00,5.30
777,9.05,0.00,5.35
778,9.05,0.00,5.29
779,9.03,0.00,5.45
780,9.02,0.00,5.63
781,9.02,0.00,5.50
782,9.02,0.00,5.55
783,9.02,0.00,5.60
784,9.02,0.00,5.45
785,9.01,0.00,5.35
786,9.01,0.00,5.55
787,9.00,0.00,5.79
788,8.99,0.00,5.74
789,8.98,0.00,5.68
790,8.97,0.00,5.58
791,8.96,0.00,5.42
792,8.95,0.00,5.32
793,8.94,0.00,5.21
794,8.93,0.00,5.33
795,8.93,0.00,5.44
796,8.91,0.00,5.28
797,8.91,0.00,5.11
798,8.91,0.00,5.32
799,8.91,0.00,5.37
800,8.90,0.00,5.61
801,8.88,0.00,5.88
802,8.87,0.00,5.65
803,8.85,0.00,5.59
804,8.85,0.00,5.35
805,8.85,0.00,5.28
806,8.86,0.00,5.11
807,8.86,0.00,5.05
808,8.86,0.00,4.90
809,8.86,0.00,5.05
810,8.86,0.00,5.10
811,8.85,0.00,5.00
812,8.83,0.00,5.16
813,8.85,0.00,4.95
814,8.85,0.00,4.74
815,8.85,0.00,4.55
816,8.85,0.00,4.43
817,8.85,0.00,4.32
818,8.85,0.00,4.45
819,8.83,0.00,4.57
820,8.82,0.00,4.48
821,8.82,0.00,4.36
822,8.82,0.00,4.26
823,8.81,0.00,4.09
824,8.80,0.00,4.00
825,8.78,0.00,3.91
826,8.78,0.00,4.00
827,8.78,0.00,3.96
828,8.77,0.00,3.92
829,8.76,0.00,3.83
830,8.74,0.00,3.83
831,8.73,0.00,3.91
832,8.72,0.00,4.05
833,8.72,0.00,4.00
834,8.72,0.00,4.14
835,8.72,0.00,4.09
836,8.72,0.00,4.22
837,8.72,0.00,4.21
838,8.71,0.00,4.30
839,8.71,0.00,4.21
840,8.71,0.00,4.12
841,8.71,0.00,4.28
842,8.69,0.00,4.24
843,8.69,0.00,4.32
844,8.70,0.00,4.42
845,8.69,0.00,4.29
846,8.69,0.00,4.46
847,8.68,0.00,4.29
848,8.66,0.00,4.17
849,8.66,0.00,4.33
850,8.65,0.00,4.39
851,8.65,0.00,4.43
852,8.65,0.00,4.52
853,8.65,0.00,4.61
854,8.64,0.00,4.52
855,8.64,0.00,4.50
856,8.64,0.00,4.40
857,8.64,0.00,4.56
858,8.64,0.00,4.72
859,8.63,0.00,4.64
860,8.62,0.00,4.60
861,8.61,0.00,4.52
862,8.60,0.00,4.36
863,8.60,0.00,4.52
864,8.60,0.00,4.46
865,8.60,0.00,4.50
866,8.60,0.00,4.62
867,8.60,0.00,4.84
868,8.59,0.00,4.72
869,8.58,0.00,4.88
870,8.58,0.00,4.96
871,8.58,0.00,5.22
872,8.56,0.00,5.17
873,8.56,0.00,5.04
874,8.56,0.00,5.21
