RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
902,27.62,63.00,0.00
903,27.62,63.00,0.00
904,27.62,63.00,0.00
905,27.58,63.05,0.00
906,27.54,63.10,0.00
907,27.50,63.16,0.00
908,27.46,63.21,0.00
909,27.42,63.27,0.00
910,27.38,63.32,0.00
911,27.34,63.37,0.00
912,27.30,63.43,0.00
913,27.26,63.48,0.00
914,27.22,63.53,0.00
915,27.18,63.58,0.00
916,27.14,63.64,0.00
917,27.10,63.69,0.00
918,27.06,63.74,0.00
919,27.06,63.74,0.00
920,27.02,63.79,0.00
921,26.98,63.85,0.00
922,26.94,63.90,0.00
923,26.91,63.95,0.00
924,26.91,63.95,2.00
925,26.87,64.00,2.00
926,26.87,64.00,2.00
927,27.00,63.91,0.00
928,27.00,63.91,0.00
929,27.00,63.91,0.00
930,26.96,63.96,0.00
931,26.96,63.96,1.00
932,26.92,64.01,1.00
933,26.92,64.01,1.00
934,26.92,64.01,1.00
935,26.88,64.06,1.00
936,26.85,64.11,1.00
937,26.81,64.16,1.00
938,26.77,64.21,1.00
939,26.73,64.27,1.00
940,26.70,64.32,1.00
941,26.66,64.37,1.00
942,26.66,64.37,1.00
943,26.62,64.42,1.00
944,26.62,64.42,1.00
945,26.75,64.33,0.00
946,26.71,64.38,0.00
947,26.71,64.38,0.00
948,26.71,64.38,0.00
949,26.68,64.43,0.00
950,26.64,64.48,0.00
951,26.60,64.53,0.00
952,26.56,64.57,0.00
953,26.53,64.62,0.00
954,26.53,64.62,0.00
955,26.49,64.67,0.00
956,26.45,64.72,0.00
957,26.42,64.77,0.00
958,26.42,64.77,2.00
959,26.38,64.82,2.00
960,26.34,64.87,2.00
961,26.31,64.92,2.00
962,26.27,64.97,2.00
963,26.27,64.97,2.00
964,26.27,64.97,2.00
965,26.27,64.97,2.00
966,26.24,65.01,2.00
967,26.20,65.06,2.00
968,26.20,65.06,2.00
969,26.20,65.06,2.00
970,26.33,64.97,1.67
971,26.33,64.97,1.67
972,26.29,65.02,1.67
973,26.26,65.07,1.67
974,26.26,65.07,1.67
975,26.39,64.98,1.50
976,26.35,65.03,1.50
977,26.31,65.08,1.50
978,26.31,65.08,1.50
979,26.44,64.99,1.00
980,26.41,65.03,1.00
981,26.37,65.08,1.00
982,26.37,65.08,1.00
983,26.37,65.08,2.00
984,26.37,65.08,2.33
985,26.50,64.99,1.67
