RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
760,19.43,57.37,1.00
761,19.43,57.37,1.00
762,19.40,57.44,1.00
763,19.36,57.51,1.00
764,19.33,57.59,1.00
765,19.30,57.66,1.00
766,19.30,57.66,1.00
767,19.26,57.73,1.00
768,19.26,57.73,1.00
769,19.26,57.73,1.00
770,19.26,57.73,1.00
771,19.23,57.80,1.00
772,19.20,57.88,1.00
773,19.17,57.95,1.00
774,19.13,58.02,1.00
775,19.14,57.92,1.00
776,19.14,57.92,1.00
777,19.11,57.99,1.00
778,19.11,57.99,1.00
779,19.07,58.06,1.00
780,19.04,58.14,1.00
781,19.04,58.14,1.25
782,19.04,58.14,1.25
783,19.06,58.04,1.00
784,19.03,58.11,1.00
785,19.03,58.11,1.00
786,19.00,58.18,1.00
787,18.97,58.25,1.00
788,18.94,58.32,1.00
789,18.90,58.39,1.00
790,18.90,58.39,1.60
791,18.90,58.39,1.60
792,18.98,58.29,1.20
793,18.98,58.29,1.20
794,18.95,58.36,1.20
795,19.03,58.26,1.00
796,19.10,58.17,1.00
797,19.07,58.24,1.00
798,19.04,58.31,1.00
799,19.04,58.31,1.00
800,19.01,58.37,1.00
801,18.98,58.44,1.00
802,18.94,58.51,1.00
803,18.91,58.58,1.00
804,18.88,58.65,1.00
805,18.85,58.72,1.00
806,18.85,58.72,1.50
807,18.87,58.62,1.00
808,18.87,58.62,1.00
809,18.96,58.52,1.00
810,18.93,58.59,1.00
811,19.03,58.50,1.00
812,19.03,58.50,1.00
813,19.03,58.50,1.00
814,19.00,58.56,1.00
815,18.96,58.63,1.00
816,18.93,58.70,1.00
817,18.93,58.70,1.00
818,18.90,58.77,1.00
819,18.87,58.83,1.00
820,18.84,58.90,1.00
821,18.84,58.90,1.00
822,18.81,58.97,1.00
823,18.78,59.03,1.00
824,18.75,59.10,1.00
825,18.75,59.10,1.25
826,18.75,59.10,1.25
827,18.77,59.00,1.33
828,18.74,59.07,1.33
829,18.77,58.97,1.00
830,18.74,59.04,1.00
831,18.71,59.11,1.00
832,18.68,59.17,1.00
833,18.65,59.24,1.00
834,18.62,59.30,1.00
835,18.62,59.30,1.00
836,18.62,59.30,1.00
837,18.59,59.37,1.00
838,18.56,59.43,1.00
839,18.53,59.49,1.00
840,18.50,59.56,1.00
841,18.47,59.62,1.00
842,18.44,59.69,1.00
843,18.41,59.75,1.00
844,18.52,59.65,1.00
845,18.49,59.72,1.00
846,18.46,59.78,1.00
847,18.46,59.78,2.00
848,18.61,59.69,1.00
849,18.58,59.75,1.00
850,18.73,59.66,0.00
851,18.70,59.72,0.00
852,18.68,59.78,0.00
853,18.68,59.78,0.00
854,18.65,59.84,0.00
855,18.62,59.91,0.00
856,18.59,59.97,0.00
857,18.56,60.03,0.00
858,18.53,60.09,0.00
859,18.50,60.15,0.00
860,18.50,60.15,2.00
861,18.61,60.06,0.00
862,18.58,60.12,0.00
863,18.55,60.18,0.00
864,18.52,60.24,0.00
865,18.49,60.31,0.00
866,18.46,60.37,0.00
867,18.44,60.43,0.00
868,18.41,60.49,0.00
869,18.38,60.55,0.00
870,18.35,60.61,0.00
871,18.35,60.61,4.00
872,18.35,60.61,4.00
873,18.35,60.61,4.00
874,18.47,60.51,2.00
875,18.59,60.42,0.00
876,18.56,60.48,0.00
877,18.53,60.54,0.00
878,18.51,60.60,0.00
879,18.48,60.66,0.00
880,18.45,60.72,0.00
881,18.45,60.72,0.00
882,18.45,60.72,0.00
883,18.42,60.78,0.00
884,18.39,60.84,0.00
885,18.37,60.90,0.00
886,18.34,60.95,0.00
887,18.34,60.95,0.00
888,18.31,61.01,0.00
889,18.29,61.07,0.00
890,18.26,61.13,0.00
891,18.23,61.19,0.00
892,18.20,61.24,0.00
893,18.20,61.24,0.00
894,18.20,61.24,2.00
895,18.20,61.24,3.00
896,18.34,61.15,2.00
897,18.35,61.06,1.00
898,18.32,61.12,1.00
899,18.32,61.12,1.00
900,18.33,61.03,0.00
901,18.30,61.09,0.00
902,18.30,61.09,0.00
903,18.30,61.09,0.00
904,18.30,61.09,0.00
905,18.28,61.14,0.00
906,18.25,61.20,0.00
907,18.22,61.26,0.00
908,18.20,61.31,0.00
909,18.17,61.37,0.00
910,18.14,61.43,0.00
911,18.12,61.48,0.00
912,18.09,61.54,0.00
913,18.06,61.59,0.00
914,18.04,61.65,0.00
915,18.01,61.71,0.00
916,17.99,61.76,0.00
917,17.96,61.82,0.00
918,17.93,61.87,0.00
919,17.93,61.87,0.00
920,17.91,61.93,0.00
921,17.88,61.98,0.00
922,17.86,62.03,0.00
923,17.83,62.09,0.00
924,17.83,62.09,2.00
925,17.81,62.14,2.00
926,17.81,62.14,2.00
927,17.79,62.05,0.00
928,17.79,62.05,0.00
929,17.79,62.05,0.00
930,17.77,62.11,0.00
931,17.77,62.11,1.00
932,17.74,62.16,1.00
933,17.74,62.16,1.00
934,17.74,62.16,1.00
935,17.72,62.22,1.00
936,17.69,62.27,1.00
937,17.67,62.32,1.00
938,17.64,62.38,1.00
939,17.62,62.43,1.00
940,17.59,62.48,1.00
941,17.57,62.54,1.00
942,17.57,62.54,1.00
943,17.54,62.59,1.00
944,17.54,62.59,1.00
945,17.55,62.50,0.00
946,17.52,62.55,0.00
947,17.52,62.55,0.00
948,17.52,62.55,0.00
949,17.50,62.61,0.00
950,17.47,62.66,0.00
951,17.45,62.71,0.00
952,17.43,62.76,0.00
953,17.40,62.81,0.00
954,17.40,62.81,0.00
955,17.38,62.87,0.00
956,17.35,62.92,0.00
957,17.33,62.97,0.00
958,17.33,62.97,2.00
959,17.30,63.02,2.00
960,17.28,63.07,2.00
961,17.26,63.12,2.00
962,17.23,63.17,2.00
963,17.23,63.17,2.00
964,17.23,63.17,2.00
965,17.23,63.17,2.00
966,17.21,63.22,2.00
967,17.19,63.27,2.00
968,17.19,63.27,2.00
969,17.19,63.27,2.00
970,17.23,63.19,1.67
971,17.23,63.19,1.67
972,17.20,63.24,1.67
973,17.18,63.29,1.67
974,17.18,63.29,1.67
975,17.31,63.20,1.50
976,17.29,63.25,1.50
977,17.27,63.30,1.50
978,17.27,63.30,1.50
979,17.40,63.22,1.00
980,17.38,63.27,1.00
981,17.36,63.32,1.00
982,17.36,63.32,1.00
983,17.36,63.32,2.00
984,17.36,63.32,2.33
985,17.39,63.23,1.67
