RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
807,49.36,0.00,9.60
808,49.36,0.00,9.80
809,49.36,0.00,9.18
810,49.36,0.00,8.50
811,49.42,0.00,9.09
812,49.48,0.00,9.80
813,49.53,0.00,10.44
814,49.59,0.00,10.00
815,49.59,0.00,9.10
816,49.59,0.00,8.45
817,49.59,0.00,7.92
818,49.59,0.00,7.54
819,49.65,0.00,8.00
820,49.70,0.00,8.55
821,49.70,0.00,8.00
822,49.70,0.00,7.54
823,49.76,0.00,7.23
824,49.82,0.00,7.67
825,49.88,0.00,8.18
826,49.88,0.00,7.67
827,49.88,0.00,7.31
828,49.94,0.00,7.83
829,50.00,0.00,8.36
830,50.05,0.00,8.00
831,50.11,0.00,8.60
832,50.17,0.00,9.44
833,50.17,0.00,11.00
834,50.17,0.00,10.11
835,50.17,0.00,9.40
836,50.17,0.00,8.82
837,50.17,0.00,8.42
838,50.23,0.00,8.25
839,50.23,0.00,7.77
840,50.23,0.00,7.36
841,50.23,0.00,7.64
842,50.28,0.00,8.15
843,50.28,0.00,7.71
844,50.34,0.00,8.15
845,50.39,0.00,8.58
846,50.39,0.00,8.23
847,50.45,0.00,8.58
848,50.50,0.00,9.09
849,50.50,0.00,8.67
850,50.55,0.00,9.18
851,50.55,0.00,8.50
852,50.55,0.00,8.00
853,50.55,0.00,8.83
854,50.60,0.00,9.45
855,50.60,0.00,10.80
856,50.60,0.00,11.00
857,50.60,0.00,11.40
858,50.60,0.00,11.80
859,50.64,0.00,12.89
860,50.68,0.00,14.38
861,50.72,0.00,14.12
862,50.76,0.00,13.62
863,50.76,0.00,14.12
864,50.76,0.00,16.57
865,50.76,0.00,14.62
866,50.76,0.00,13.33
867,50.76,0.00,12.10
868,50.79,0.00,13.11
869,50.83,0.00,14.62
870,50.83,0.00,13.22
871,50.83,0.00,12.00
872,50.86,0.00,13.22
873,50.86,0.00,12.10
874,50.86,0.00,12.50
875,50.89,0.00,13.67
876,50.93,0.00,15.12
877,50.93,0.00,13.78
878,50.93,0.00,12.50
879,50.93,0.00,11.45
880,50.93,0.00,10.67
881,50.96,0.00,10.33
882,50.96,0.00,10.67
883,50.99,0.00,11.55
884,50.99,0.00,10.75
885,51.02,0.00,11.45
886,51.02,0.00,10.67
887,51.05,0.00,10.42
888,51.05,0.00,9.92
889,51.09,0.00,10.58
890,51.09,0.00,9.92
891,51.09,0.00,9.43
892,51.09,0.00,8.93
893,51.12,0.00,9.43
894,51.12,0.00,9.64
895,51.15,0.00,10.08
896,51.18,0.00,10.67
897,51.21,0.00,11.45
898,51.25,0.00,12.40
899,51.28,0.00,12.00
900,51.28,0.00,11.18
901,51.31,0.00,12.20
902,51.31,0.00,11.18
903,51.34,0.00,12.20
904,51.37,0.00,11.80
905,51.41,0.00,13.00
906,51.41,0.00,12.00
907,51.44,0.00,13.11
908,51.48,0.00,14.38
909,51.48,0.00,13.11
910,51.51,0.00,14.62
911,51.55,0.00,16.29
912,51.58,0.00,18.67
